id,tag,timestamp,value
59,loss,1628505282619,0.17894549667835236
60,loss,1628505325894,0.17832759022712708
61,loss,1628505369293,0.17781299352645874
62,loss,1628505410648,0.1779993623495102
63,loss,1628505452027,0.17830227315425873
64,loss,1628505497529,0.17659300565719604
65,loss,1628505542237,0.174587219953537
66,loss,1628505586900,0.17838223278522491
67,loss,1628505631535,0.17616315186023712
68,loss,1628505675584,0.17568661272525787
69,loss,1628505721733,0.17485134303569794
70,loss,1628505766123,0.17481979727745056
71,loss,1628505809866,0.17553439736366272
72,loss,1628505853806,0.17617490887641907
73,loss,1628505899100,0.17494244873523712
74,loss,1628505941566,0.17400680482387543
75,loss,1628505985788,0.17486083507537842
76,loss,1628506031359,0.1758885681629181
77,loss,1628506079512,0.17422741651535034
78,loss,1628506124455,0.17253312468528748
79,loss,1628506169935,0.17277908325195312
80,loss,1628506213140,0.17426137626171112
81,loss,1628506254768,0.17361105978488922
82,loss,1628506298165,0.17401176691055298
83,loss,1628506342292,0.1726144403219223
84,loss,1628506385633,0.17238956689834595
85,loss,1628506428027,0.17218315601348877
86,loss,1628506474218,0.1722787320613861
87,loss,1628506523729,0.17156456410884857
88,loss,1628506569245,0.17265455424785614
89,loss,1628506613422,0.1711435317993164
90,loss,1628506657245,0.171540766954422
91,loss,1628506701561,0.16823969781398773
92,loss,1628506745028,0.1706848442554474
93,loss,1628506787989,0.17213183641433716
94,loss,1628506833928,0.16983819007873535
95,loss,1628506877861,0.1713421791791916
96,loss,1628506920977,0.1706102192401886
97,loss,1628506967200,0.16966338455677032
98,loss,1628507012928,0.17037148773670197
99,loss,1628507057814,0.16951154172420502
100,loss,1628507102448,0.16925740242004395
101,loss,1628507147311,0.17076487839221954
102,loss,1628507194987,0.1695890873670578
103,loss,1628507241274,0.17048238217830658
104,loss,1628507287309,0.17024628818035126
105,loss,1628507334961,0.17055125534534454
106,loss,1628507381635,0.1690186709165573
107,loss,1628507427022,0.16845378279685974
108,loss,1628507472646,0.17030102014541626
109,loss,1628507518827,0.1688285619020462
110,loss,1628507563645,0.17080150544643402
111,loss,1628507611839,0.16794925928115845
112,loss,1628507656341,0.16917920112609863
113,loss,1628507713024,0.16911327838897705
114,loss,1628507761869,0.16825133562088013
115,loss,1628507817576,0.16800013184547424
116,loss,1628507869455,0.16679103672504425
117,loss,1628507920377,0.1676177680492401
118,loss,1628507969774,0.16641521453857422
119,loss,1628508021882,0.16660958528518677
120,loss,1628508073915,0.16839748620986938
121,loss,1628508124310,0.16747219860553741
122,loss,1628508177967,0.16790024936199188
123,loss,1628508229409,0.1669146716594696
124,loss,1628508282497,0.167721688747406
125,loss,1628508333244,0.1670590490102768
126,loss,1628508384517,0.1651318371295929
127,loss,1628508437848,0.16691315174102783
128,loss,1628508488446,0.16544793546199799
129,loss,1628508539482,0.16773563623428345
130,loss,1628508585870,0.16635584831237793
131,loss,1628508636945,0.16686975955963135
132,loss,1628508684931,0.16514483094215393
133,loss,1628508735355,0.16829025745391846
134,loss,1628508784989,0.16571475565433502
135,loss,1628508827556,0.16675741970539093
136,loss,1628508869609,0.16541290283203125
137,loss,1628508911818,0.1638660430908203
138,loss,1628508954171,0.16468769311904907
139,loss,1628508998026,0.165141761302948
140,loss,1628509042300,0.16419650614261627
141,loss,1628509084191,0.1642182171344757
142,loss,1628509124350,0.1663106381893158
143,loss,1628509170960,0.16465876996517181
144,loss,1628509214446,0.16625860333442688
145,loss,1628509254545,0.1652451753616333
146,loss,1628509301052,0.16400007903575897
147,loss,1628509341996,0.16620714962482452
148,loss,1628509383749,0.1645519733428955
149,loss,1628509424847,0.16355210542678833
150,loss,1628509469146,0.1634269654750824
151,loss,1628509510145,0.16487447917461395
152,loss,1628509551466,0.16448405385017395
153,loss,1628509592209,0.16406118869781494
154,loss,1628509636289,0.16226789355278015
155,loss,1628509678377,0.16406598687171936
156,loss,1628509724856,0.16289599239826202
157,loss,1628509769127,0.1637483537197113
158,loss,1628509811141,0.1641928106546402
159,loss,1628509852053,0.16463971138000488
160,loss,1628509892066,0.1632971614599228
161,loss,1628509933364,0.16196954250335693
162,loss,1628509977840,0.16380298137664795
163,loss,1628510019160,0.16355454921722412
164,loss,1628510059371,0.16230732202529907
165,loss,1628510100442,0.16187499463558197
166,loss,1628510138505,0.16368360817432404
167,loss,1628510175755,0.16436299681663513
168,loss,1628510214264,0.16247490048408508
169,loss,1628510253443,0.16284342110157013
170,loss,1628510291739,0.16487066447734833
171,loss,1628510329523,0.16244186460971832
172,loss,1628510369661,0.16367360949516296
173,loss,1628510408244,0.16218961775302887
174,loss,1628510446981,0.16119502484798431
175,loss,1628510484662,0.1618199348449707
176,loss,1628510521402,0.16185548901557922
177,loss,1628510559092,0.16184629499912262
178,loss,1628510599773,0.16065308451652527
179,loss,1628510639362,0.16112148761749268
180,loss,1628510682105,0.16130603849887848
181,loss,1628510719741,0.16209007799625397
182,loss,1628510759130,0.15985490381717682
183,loss,1628510798104,0.16214603185653687
184,loss,1628510836942,0.16253960132598877
185,loss,1628510875741,0.16075146198272705
186,loss,1628510911317,0.16053646802902222
187,loss,1628510948592,0.16086843609809875
188,loss,1628510985382,0.1618616133928299
189,loss,1628511022167,0.16166870296001434
190,loss,1628511060143,0.1599750518798828
191,loss,1628511101124,0.1615690290927887
192,loss,1628511140484,0.16226330399513245
193,loss,1628511177285,0.1600383073091507
194,loss,1628511214122,0.1610078066587448
195,loss,1628511252125,0.1612076461315155
196,loss,1628511289934,0.16076916456222534
197,loss,1628511327253,0.160091370344162
198,loss,1628511363797,0.15855148434638977
199,loss,1628511401208,0.16007789969444275
200,loss,1628511440415,0.1609020084142685
201,loss,1628511479483,0.16115731000900269
202,loss,1628511516166,0.16081169247627258
203,loss,1628511554994,0.1623227596282959
204,loss,1628511592417,0.16015936434268951
205,loss,1628511629863,0.1605255901813507
206,loss,1628511666645,0.15910810232162476
207,loss,1628511702577,0.16091784834861755
208,loss,1628511740616,0.16043616831302643
209,loss,1628511778385,0.15912596881389618
210,loss,1628511817229,0.15972237288951874
211,loss,1628511854324,0.16238875687122345
212,loss,1628511891213,0.16147474944591522
213,loss,1628511928557,0.16127969324588776
214,loss,1628511968708,0.16051515936851501
215,loss,1628512007038,0.1600574404001236
216,loss,1628512044979,0.16045509278774261
217,loss,1628512082486,0.16009902954101562
218,loss,1628512118086,0.16038475930690765
219,loss,1628512158064,0.15924692153930664
220,loss,1628512195301,0.16161052882671356
221,loss,1628512234163,0.15840257704257965
222,loss,1628512274405,0.15956369042396545
223,loss,1628512314630,0.15942667424678802
224,loss,1628512350460,0.15908433496952057
225,loss,1628512387307,0.1599857360124588
226,loss,1628512427816,0.1599731594324112
227,loss,1628512466403,0.15955284237861633
228,loss,1628512505176,0.15988309681415558
229,loss,1628512545435,0.15863154828548431
230,loss,1628512585217,0.16097001731395721
231,loss,1628512625767,0.15934313833713531
232,loss,1628512666096,0.15823251008987427
233,loss,1628512706298,0.1604612022638321
234,loss,1628512745573,0.15883728861808777
235,loss,1628512783792,0.15900632739067078
236,loss,1628512822666,0.15902990102767944
237,loss,1628512864586,0.1590525507926941
238,loss,1628512901919,0.15875722467899323
239,loss,1628512939899,0.1581619828939438
240,loss,1628512978699,0.15850216150283813
241,loss,1628513019327,0.1583881378173828
242,loss,1628513055717,0.15824095904827118
243,loss,1628513097133,0.15938231348991394
244,loss,1628513136082,0.1584058254957199
245,loss,1628513174639,0.15785780549049377
246,loss,1628513213240,0.15789169073104858
247,loss,1628513252900,0.15743499994277954
248,loss,1628513291306,0.15944792330265045
249,loss,1628513330968,0.15845489501953125
250,loss,1628513371326,0.15870441496372223
251,loss,1628513409799,0.15883804857730865
252,loss,1628513449651,0.1577335000038147
253,loss,1628513488516,0.15705721080303192
254,loss,1628513526229,0.15789279341697693
255,loss,1628513567315,0.15947620570659637
256,loss,1628513606858,0.15937364101409912
257,loss,1628513645946,0.15786145627498627
258,loss,1628513683850,0.15855292975902557
259,loss,1628513722953,0.15802155435085297
260,loss,1628513761441,0.15977288782596588
261,loss,1628513799682,0.15706148743629456
262,loss,1628513839287,0.15770423412322998
263,loss,1628513877965,0.1589365303516388
264,loss,1628513918323,0.1575470268726349
265,loss,1628513956963,0.15753765404224396
266,loss,1628513996772,0.15658660233020782
267,loss,1628514033549,0.15728160738945007
268,loss,1628514071675,0.15632711350917816
269,loss,1628514112566,0.15650849044322968
270,loss,1628514151959,0.1580846756696701
271,loss,1628514190611,0.15666738152503967
272,loss,1628514231008,0.15732406079769135
273,loss,1628514272285,0.15859875082969666
